obsv_name_nm,sdnm_nm,sgnm_nm,sggnm_nm,umdnm_nm,ri_nm,decdt_dt,lev_hg,decrst_cn
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-05,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-09,17.769,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-04,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-03,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-06,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-02,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-08,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-10,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-11,17.769,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-07,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-01,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-23,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-21,17.769,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-29,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-31,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-17,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-13,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-27,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-19,17.682,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-15,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-16,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-24,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-20,17.682,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-28,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-18,17.769,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-25,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-12,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-26,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-14,17.868,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-22,17.769,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2020-10-30,17.868,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-05,0.442,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-09,0.280,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-04,0.402,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-03,0.402,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-06,0.321,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-02,0.402,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-08,0.280,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-10,0.280,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-11,0.321,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-07,0.280,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-01,0.442,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-23,0.402,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-21,0.195,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-29,0.321,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-31,0.280,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-17,0.238,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-13,0.362,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-27,0.280,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-19,0.238,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-15,0.280,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-16,0.195,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-24,0.321,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-20,0.238,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-28,0.280,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-18,0.280,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-25,0.321,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-12,0.321,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-26,0.238,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-14,0.321,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-22,0.280,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2020-10-30,0.280,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-05,27.904,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-09,27.802,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-04,27.976,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-03,28.050,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-06,27.870,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-02,28.090,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-08,27.802,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-10,27.769,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-11,27.735,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-07,27.836,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-01,28.131,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-23,27.403,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-21,27.403,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-29,27.207,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-31,27.176,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-17,27.537,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-13,27.669,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-27,27.271,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-19,27.470,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-15,27.603,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-16,27.570,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-24,27.370,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-20,27.437,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-28,27.239,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-25,27.337,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-12,27.702,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-26,27.304,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-14,27.636,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-18,27.504,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-30,27.207,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2020-10-22,27.370,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-05,51.566,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-09,51.546,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-04,51.578,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-03,51.578,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-06,51.560,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-02,51.578,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-08,51.560,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-07,51.560,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-10,51.539,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-11,51.539,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-01,51.578,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-23,51.546,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-21,51.498,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-29,51.508,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-31,51.498,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-17,51.508,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-13,51.539,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-19,51.498,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-27,51.508,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-15,51.524,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-16,51.516,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-24,51.516,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-20,51.498,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-28,51.508,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-25,51.508,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-12,51.539,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-26,51.508,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-14,51.524,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-18,51.508,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-30,51.498,관심
산청단성,경상남도,산청군,산청군,단성면,남사리,2020-10-22,51.560,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-05,81.359,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-09,81.431,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-04,80.677,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-03,81.602,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-06,80.955,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-02,81.570,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-08,81.456,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-07,81.483,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-10,81.456,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-11,81.431,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-01,81.109,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-23,81.315,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-21,81.160,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-29,81.234,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-31,81.196,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-17,80.598,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-13,81.382,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-19,81.160,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-27,81.273,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-15,81.315,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-16,81.315,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-20,81.143,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-24,81.294,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-28,81.253,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-25,81.273,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-12,81.406,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-26,81.273,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-14,81.315,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-18,81.093,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-30,81.215,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2020-10-22,81.253,정상
거창웅양,경상남도,거창군,거창군,웅양면,노현리,2020-10-05,296.011,관심
거창웅양,경상남도,거창군,거창군,웅양면,노현리,2020-10-09,295.963,관심
거창웅양,경상남도,거창군,거창군,웅양면,노현리,2020-10-04,296.032,정상
거창웅양,경상남도,거창군,거창군,웅양면,노현리,2020-10-03,296.046,정상
거창웅양,경상남도,거창군,거창군,웅양면,노현리,2020-10-06,296.004,관심
