obsv_name_nm,sdnm_nm,sgnm_nm,sggnm_nm,umdnm_nm,ri_nm,decdt_dt,lev_hg,decrst_cn
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-30,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-29,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-28,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-27,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-26,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-25,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-24,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-23,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-22,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-21,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-20,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-19,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-18,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-17,18.295,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-16,18.295,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-15,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-14,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-13,18.295,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-12,18.295,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-11,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-10,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-09,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-08,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-07,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-06,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-05,18.118,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-04,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-03,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-02,17.981,정상
창원합성,경상남도,창원시,창원시마산회원구,합성동,0,2021-06-01,17.981,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-30,-0.859,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-29,-0.859,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-28,-0.859,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-27,-0.859,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-26,-0.859,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-25,-0.925,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-24,-0.925,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-23,-0.925,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-22,-0.925,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-21,-0.992,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-20,-0.925,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-19,-0.925,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-18,-0.992,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-17,-1.136,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-16,-1.063,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-15,-1.063,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-14,-1.136,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-13,-1.136,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-12,-1.136,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-11,-1.293,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-10,-1.565,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-09,-1.378,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-08,-1.213,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-07,-1.213,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-06,-1.213,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-05,-1.469,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-04,-1.136,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-03,-1.378,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-02,-1.565,정상
밀양하남,경상남도,밀양시,밀양시,하남읍,수산리,2021-06-01,-1.469,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-30,26.472,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-29,26.533,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-28,26.562,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-27,26.562,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-26,26.590,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-25,26.590,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-24,26.618,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-23,26.672,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-22,26.672,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-21,26.699,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-20,26.725,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-19,26.752,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-18,26.752,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-17,26.725,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-16,26.645,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-15,26.645,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-14,26.672,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-13,26.645,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-12,26.645,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-11,26.618,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-10,26.645,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-09,26.645,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-08,26.672,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-07,26.699,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-06,26.725,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-05,26.725,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-04,26.699,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-03,26.699,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-02,26.699,정상
사천사천,경상남도,사천시,사천시,사천읍,구암리,2021-06-01,26.725,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-30,51.896,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-29,51.907,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-28,51.907,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-27,51.944,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-26,51.944,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-25,52.005,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-24,52.171,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-23,51.973,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-22,51.858,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-21,51.886,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-20,51.886,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-19,51.896,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-18,51.907,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-17,51.973,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-16,52.022,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-15,51.886,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-14,51.886,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-13,51.919,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-12,51.989,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-11,51.896,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-10,51.850,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-09,51.835,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-08,51.858,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-07,51.858,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-06,51.850,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-05,51.886,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-04,51.958,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-03,51.835,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-02,51.850,정상
산청단성,경상남도,산청군,산청군,단성면,남사리,2021-06-01,51.858,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-11,81.315,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-10,81.273,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-09,81.215,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-08,80.912,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-07,81.382,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-06,81.382,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-05,81.431,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-04,81.406,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-03,81.273,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-02,81.234,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-01,81.109,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-30,81.359,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-29,81.483,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-28,81.570,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-27,81.570,정상
남해남해,경상남도,남해군,남해군,남해읍,아산리,2021-06-26,81.602,정상
